timestamp,temperature_c,minimum_temperature_c,maximum_temperature_c,relative_humidity_pct,city,source,measurement_type
2011-04-26T00:00:00+00:00,20.37,15.03,27.73,54.64,Illustrative City,HeatSafe synthetic generator,synthetic
2011-04-27T00:00:00+00:00,20.06,13.87,26.11,59.99,Illustrative City,HeatSafe synthetic generator,synthetic
2011-04-28T00:00:00+00:00,24.39,17.8,29.83,58.96,Illustrative City,HeatSafe synthetic generator,synthetic
2011-04-29T00:00:00+00:00,22.2,15.53,27.31,51.07,Illustrative City,HeatSafe synthetic generator,synthetic
2011-04-30T00:00:00+00:00,20.63,15.21,25.65,50.41,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-01T00:00:00+00:00,24.57,19.23,29.64,53.79,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-02T00:00:00+00:00,23.01,16.18,30.02,61.29,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-03T00:00:00+00:00,21.72,16.45,29.39,47.42,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-04T00:00:00+00:00,21.05,15.91,26.4,54.09,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-05T00:00:00+00:00,21.58,15.62,28.92,58.03,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-06T00:00:00+00:00,22.48,16.68,30.47,71.36,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-07T00:00:00+00:00,20.4,14.66,27.41,54.3,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-08T00:00:00+00:00,19.94,13.71,26.26,53.51,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-09T00:00:00+00:00,24.96,19.21,30.04,61.63,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-10T00:00:00+00:00,20.67,14.18,28.02,51.99,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-11T00:00:00+00:00,24.28,17.68,29.8,55.4,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-12T00:00:00+00:00,22.39,17.07,29.7,52.36,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-13T00:00:00+00:00,20.55,15.21,26.41,52.67,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-14T00:00:00+00:00,24.23,18.94,29.85,60.38,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-15T00:00:00+00:00,22.07,15.24,27.24,49.16,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-16T00:00:00+00:00,24.82,18.72,32.23,57.64,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-17T00:00:00+00:00,24.24,18.71,31.72,48.93,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-18T00:00:00+00:00,20.82,15.37,28.23,60.35,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-19T00:00:00+00:00,24.21,17.7,29.8,50.08,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-20T00:00:00+00:00,21.82,15.85,26.87,45.85,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-21T00:00:00+00:00,22.75,17.38,29.47,59.3,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-22T00:00:00+00:00,22.64,17.37,28.96,41.96,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-23T00:00:00+00:00,25.28,19.43,32.26,60.31,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-24T00:00:00+00:00,26.25,19.43,31.76,55.78,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-25T00:00:00+00:00,20.79,14.77,27.38,56.75,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-26T00:00:00+00:00,25.91,20.12,31.66,57.82,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-27T00:00:00+00:00,24.19,17.99,29.35,50.7,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-28T00:00:00+00:00,26.63,20.17,32.44,60.64,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-29T00:00:00+00:00,24.65,18.79,31.36,69.3,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-30T00:00:00+00:00,24.68,17.76,30.85,63.93,Illustrative City,HeatSafe synthetic generator,synthetic
2011-05-31T00:00:00+00:00,27.57,20.75,32.75,52.7,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-01T00:00:00+00:00,24.77,19.05,30.09,48.58,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-02T00:00:00+00:00,26.19,21.14,34.15,56.48,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-03T00:00:00+00:00,23.89,17.63,30.51,54.44,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-04T00:00:00+00:00,23.89,17.94,29.15,58.56,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-05T00:00:00+00:00,26.23,19.61,31.9,61.17,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-06T00:00:00+00:00,27.21,20.49,33.27,52.93,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-07T00:00:00+00:00,28.98,22.76,35.53,75.79,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-08T00:00:00+00:00,24.62,18.99,30.69,49.56,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-09T00:00:00+00:00,27.88,21.54,33.69,41.55,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-10T00:00:00+00:00,27.17,20.65,34.58,60.8,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-11T00:00:00+00:00,28.2,22.95,33.89,49.82,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-12T00:00:00+00:00,25.78,20.01,31.37,51.43,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-13T00:00:00+00:00,27.37,21.26,33.23,56.46,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-14T00:00:00+00:00,27.02,20.23,34.54,59.61,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-15T00:00:00+00:00,30.5,23.77,36.92,59.24,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-16T00:00:00+00:00,26.16,20.74,32.58,47.23,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-17T00:00:00+00:00,29.11,22.86,36.1,40.73,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-18T00:00:00+00:00,26.21,20.65,33.76,36.32,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-19T00:00:00+00:00,25.64,20.59,31.75,64.73,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-20T00:00:00+00:00,25.7,19.33,32.35,46.06,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-21T00:00:00+00:00,27.83,22.01,33.6,40.87,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-22T00:00:00+00:00,26.44,20.05,33.05,64.19,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-23T00:00:00+00:00,28.49,22.49,34.49,46.96,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-24T00:00:00+00:00,25.39,19.78,32.77,45.86,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-25T00:00:00+00:00,25.42,18.52,33.2,69.2,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-26T00:00:00+00:00,27.14,21.17,33.95,42.04,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-27T00:00:00+00:00,29.16,23.15,34.31,44.94,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-28T00:00:00+00:00,25.01,19.07,31.98,61.46,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-29T00:00:00+00:00,24.91,18.14,32.04,44.7,Illustrative City,HeatSafe synthetic generator,synthetic
2011-06-30T00:00:00+00:00,25.08,18.2,30.47,44.51,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-01T00:00:00+00:00,27.6,21.94,35.16,54.23,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-02T00:00:00+00:00,30.26,24.17,37.46,58.04,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-03T00:00:00+00:00,28.08,22.07,35.15,39.51,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-04T00:00:00+00:00,24.53,18.29,32.18,45.41,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-05T00:00:00+00:00,27.85,21.86,33.65,67.21,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-06T00:00:00+00:00,29.54,23.3,36.75,45.74,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-07T00:00:00+00:00,25.19,19.35,32.79,48.18,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-08T00:00:00+00:00,27.56,20.83,33.15,57.95,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-09T00:00:00+00:00,26.64,21.4,33.56,50.15,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-10T00:00:00+00:00,28.1,22.22,36.06,58.0,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-11T00:00:00+00:00,27.02,20.84,32.82,41.12,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-12T00:00:00+00:00,25.02,18.72,30.75,42.91,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-13T00:00:00+00:00,27.13,21.83,33.42,60.06,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-14T00:00:00+00:00,26.14,20.75,33.35,52.84,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-15T00:00:00+00:00,24.31,18.88,31.95,53.91,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-16T00:00:00+00:00,26.0,20.26,32.72,41.19,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-17T00:00:00+00:00,30.07,23.64,37.3,58.1,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-18T00:00:00+00:00,25.82,18.85,32.02,61.36,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-19T00:00:00+00:00,26.58,20.34,33.07,55.56,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-20T00:00:00+00:00,25.94,19.23,31.25,58.33,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-21T00:00:00+00:00,27.43,20.67,32.64,51.05,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-22T00:00:00+00:00,25.91,20.03,31.88,50.2,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-23T00:00:00+00:00,28.6,23.18,34.03,50.62,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-24T00:00:00+00:00,28.24,21.59,33.44,45.77,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-25T00:00:00+00:00,26.65,21.2,32.81,65.03,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-26T00:00:00+00:00,25.51,19.82,31.37,60.49,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-27T00:00:00+00:00,25.78,20.72,32.12,53.63,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-28T00:00:00+00:00,27.37,20.62,34.81,35.97,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-29T00:00:00+00:00,25.96,20.5,32.7,54.76,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-30T00:00:00+00:00,25.12,18.35,32.45,27.16,Illustrative City,HeatSafe synthetic generator,synthetic
2011-07-31T00:00:00+00:00,24.74,19.42,30.62,63.42,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-01T00:00:00+00:00,27.48,22.29,35.41,56.97,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-02T00:00:00+00:00,22.69,17.38,27.78,49.91,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-03T00:00:00+00:00,25.54,19.22,31.3,60.69,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-04T00:00:00+00:00,23.96,17.97,30.54,61.45,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-05T00:00:00+00:00,25.51,19.04,31.83,42.56,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-06T00:00:00+00:00,21.72,15.59,29.19,53.91,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-07T00:00:00+00:00,26.02,19.21,31.59,62.11,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-08T00:00:00+00:00,20.45,13.71,27.33,60.3,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-09T00:00:00+00:00,23.96,17.81,30.61,51.41,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-10T00:00:00+00:00,24.57,18.18,29.9,55.19,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-11T00:00:00+00:00,23.64,16.74,30.89,51.19,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-12T00:00:00+00:00,22.67,17.21,29.4,57.97,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-13T00:00:00+00:00,22.84,16.73,29.59,60.53,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-14T00:00:00+00:00,25.52,19.11,31.26,62.23,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-15T00:00:00+00:00,25.5,18.54,30.8,66.66,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-16T00:00:00+00:00,23.67,18.43,31.24,76.92,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-17T00:00:00+00:00,22.89,17.59,29.53,55.44,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-18T00:00:00+00:00,25.39,19.55,31.77,56.48,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-19T00:00:00+00:00,20.44,14.44,26.07,52.41,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-20T00:00:00+00:00,21.18,15.12,28.43,43.67,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-21T00:00:00+00:00,23.41,16.58,29.61,49.05,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-22T00:00:00+00:00,23.16,16.89,30.13,62.51,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-23T00:00:00+00:00,22.96,17.44,29.21,52.8,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-24T00:00:00+00:00,20.88,15.67,26.63,61.39,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-25T00:00:00+00:00,24.73,19.43,32.56,42.72,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-26T00:00:00+00:00,21.42,14.43,28.29,59.79,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-27T00:00:00+00:00,23.2,16.29,28.97,65.93,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-28T00:00:00+00:00,23.79,17.87,29.12,65.73,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-29T00:00:00+00:00,23.35,18.09,31.03,54.92,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-30T00:00:00+00:00,20.94,15.8,28.8,64.59,Illustrative City,HeatSafe synthetic generator,synthetic
2011-08-31T00:00:00+00:00,19.03,13.91,26.41,52.1,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-01T00:00:00+00:00,19.48,12.95,25.49,69.82,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-02T00:00:00+00:00,23.02,16.79,28.86,66.17,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-03T00:00:00+00:00,21.28,15.17,27.52,61.5,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-04T00:00:00+00:00,19.99,13.37,26.49,53.9,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-05T00:00:00+00:00,20.94,15.21,26.48,59.34,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-06T00:00:00+00:00,20.26,14.64,26.43,61.27,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-07T00:00:00+00:00,22.34,16.98,28.85,61.4,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-08T00:00:00+00:00,19.46,13.87,25.58,58.06,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-09T00:00:00+00:00,22.13,15.69,28.36,53.77,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-10T00:00:00+00:00,21.53,15.73,27.95,58.69,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-11T00:00:00+00:00,19.11,13.23,26.92,69.38,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-12T00:00:00+00:00,17.69,10.95,24.9,67.45,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-13T00:00:00+00:00,17.76,12.54,25.76,60.18,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-14T00:00:00+00:00,19.43,13.83,24.91,58.71,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-15T00:00:00+00:00,17.46,12.21,25.11,58.37,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-16T00:00:00+00:00,20.26,13.97,26.87,53.42,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-17T00:00:00+00:00,20.7,14.74,26.85,56.22,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-18T00:00:00+00:00,19.14,13.27,26.11,63.57,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-19T00:00:00+00:00,17.2,11.7,22.36,57.44,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-20T00:00:00+00:00,19.23,13.39,27.17,55.49,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-21T00:00:00+00:00,18.17,12.94,24.36,57.41,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-22T00:00:00+00:00,20.68,14.04,27.74,51.67,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-23T00:00:00+00:00,18.38,11.52,24.32,63.1,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-24T00:00:00+00:00,17.0,10.36,22.37,57.8,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-25T00:00:00+00:00,17.38,10.98,25.27,56.52,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-26T00:00:00+00:00,15.08,9.45,20.89,61.16,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-27T00:00:00+00:00,18.36,11.6,24.57,50.38,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-28T00:00:00+00:00,15.75,9.8,22.15,73.0,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-29T00:00:00+00:00,20.79,14.27,27.31,58.11,Illustrative City,HeatSafe synthetic generator,synthetic
2011-09-30T00:00:00+00:00,18.62,11.86,26.62,55.47,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-01T00:00:00+00:00,18.24,13.0,24.37,50.4,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-02T00:00:00+00:00,16.58,10.77,21.92,66.74,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-03T00:00:00+00:00,14.32,9.11,22.08,56.94,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-04T00:00:00+00:00,16.44,11.23,24.2,76.05,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-05T00:00:00+00:00,14.66,7.91,20.53,52.97,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-06T00:00:00+00:00,16.25,10.91,23.35,63.42,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-07T00:00:00+00:00,15.37,8.93,21.11,51.82,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-08T00:00:00+00:00,15.36,9.99,22.94,73.01,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-09T00:00:00+00:00,16.61,10.73,23.66,63.3,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-10T00:00:00+00:00,15.55,9.06,21.33,52.42,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-11T00:00:00+00:00,16.61,9.88,24.4,63.77,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-12T00:00:00+00:00,13.96,8.83,20.94,47.2,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-13T00:00:00+00:00,17.11,10.67,22.4,59.23,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-14T00:00:00+00:00,16.61,10.01,24.33,70.77,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-15T00:00:00+00:00,13.79,7.15,20.93,57.06,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-16T00:00:00+00:00,15.26,9.46,21.08,79.97,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-17T00:00:00+00:00,13.83,7.05,18.93,46.7,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-18T00:00:00+00:00,15.0,8.98,22.3,64.21,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-19T00:00:00+00:00,14.83,9.26,21.49,79.6,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-20T00:00:00+00:00,13.16,6.16,19.11,44.7,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-21T00:00:00+00:00,10.61,5.52,15.62,52.58,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-22T00:00:00+00:00,13.78,7.27,21.57,58.97,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-23T00:00:00+00:00,13.11,6.75,20.04,59.96,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-24T00:00:00+00:00,13.82,8.18,20.06,59.58,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-25T00:00:00+00:00,14.15,8.67,19.28,64.35,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-26T00:00:00+00:00,12.73,5.87,18.49,66.1,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-27T00:00:00+00:00,11.69,5.91,17.95,67.27,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-28T00:00:00+00:00,10.92,5.67,17.95,66.64,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-29T00:00:00+00:00,12.29,6.5,20.19,60.05,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-30T00:00:00+00:00,14.82,9.45,20.76,69.24,Illustrative City,HeatSafe synthetic generator,synthetic
2011-10-31T00:00:00+00:00,11.5,5.96,19.31,64.43,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-01T00:00:00+00:00,12.43,7.28,18.8,75.73,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-02T00:00:00+00:00,11.19,4.98,17.4,74.07,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-03T00:00:00+00:00,8.42,2.28,16.35,75.52,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-04T00:00:00+00:00,11.87,6.66,17.49,78.66,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-05T00:00:00+00:00,13.22,6.87,19.93,72.75,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-06T00:00:00+00:00,9.86,4.53,16.57,62.29,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-07T00:00:00+00:00,8.38,2.96,14.55,59.44,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-08T00:00:00+00:00,11.85,6.06,17.26,69.1,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-09T00:00:00+00:00,11.92,6.06,19.11,75.45,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-10T00:00:00+00:00,8.86,3.81,15.51,68.32,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-11T00:00:00+00:00,9.73,4.03,15.1,53.78,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-12T00:00:00+00:00,9.19,3.74,15.75,51.06,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-13T00:00:00+00:00,9.07,3.08,17.01,68.93,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-14T00:00:00+00:00,12.99,6.32,18.19,68.07,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-15T00:00:00+00:00,14.41,8.79,22.07,63.22,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-16T00:00:00+00:00,8.33,2.36,13.9,55.11,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-17T00:00:00+00:00,8.26,3.1,15.87,72.86,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-18T00:00:00+00:00,9.41,4.12,16.33,67.19,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-19T00:00:00+00:00,9.84,4.77,17.27,76.96,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-20T00:00:00+00:00,10.39,3.84,18.29,75.21,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-21T00:00:00+00:00,9.28,4.11,16.91,75.94,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-22T00:00:00+00:00,9.85,3.91,17.11,59.42,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-23T00:00:00+00:00,7.5,0.53,14.7,65.68,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-24T00:00:00+00:00,4.19,-1.34,10.51,82.41,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-25T00:00:00+00:00,6.56,-0.3,13.46,66.78,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-26T00:00:00+00:00,8.97,3.31,14.15,75.96,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-27T00:00:00+00:00,7.35,2.01,13.17,63.47,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-28T00:00:00+00:00,9.48,4.32,14.71,81.1,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-29T00:00:00+00:00,12.2,5.95,18.75,69.51,Illustrative City,HeatSafe synthetic generator,synthetic
2011-11-30T00:00:00+00:00,10.16,3.5,17.93,61.59,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-01T00:00:00+00:00,9.2,3.29,16.36,71.72,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-02T00:00:00+00:00,7.78,2.38,14.99,63.82,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-03T00:00:00+00:00,9.04,2.08,14.33,63.46,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-04T00:00:00+00:00,8.95,2.69,16.02,88.98,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-05T00:00:00+00:00,8.13,1.31,15.09,60.87,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-06T00:00:00+00:00,7.05,1.47,14.31,67.12,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-07T00:00:00+00:00,7.19,0.39,15.15,75.01,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-08T00:00:00+00:00,8.11,1.72,15.3,63.19,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-09T00:00:00+00:00,10.11,3.39,16.5,71.8,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-10T00:00:00+00:00,7.37,2.06,12.93,74.99,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-11T00:00:00+00:00,6.27,1.1,14.12,65.08,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-12T00:00:00+00:00,10.27,4.59,17.75,67.47,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-13T00:00:00+00:00,8.52,1.87,15.5,77.54,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-14T00:00:00+00:00,9.19,3.62,15.1,66.16,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-15T00:00:00+00:00,5.8,-0.76,12.35,66.71,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-16T00:00:00+00:00,5.48,-0.54,10.5,77.72,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-17T00:00:00+00:00,7.91,2.1,15.43,69.78,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-18T00:00:00+00:00,6.5,0.4,12.88,70.43,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-19T00:00:00+00:00,10.8,4.62,17.93,69.35,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-20T00:00:00+00:00,6.03,-0.96,13.35,76.36,Illustrative City,HeatSafe synthetic generator,synthetic
2011-12-21T00:00:00+00:00,6.62,0.56,13.73,78.94,Illustrative City,HeatSafe synthetic generator,synthetic
