timestamp_utc,city,country,temperature_c,relative_humidity_pct,pm25_ug_m3,wind_speed_kmh,measurement_type,source_name
2025-07-24T19:00:00+00:00,Madrid,Spain,27.47,73.07,20.7,7.24,synthetic,HeatSafe synthetic generator
2025-07-24T20:00:00+00:00,Madrid,Spain,26.99,59.71,23.77,9.99,synthetic,HeatSafe synthetic generator
2025-07-24T21:00:00+00:00,Madrid,Spain,25.25,55.6,21.79,6.25,synthetic,HeatSafe synthetic generator
2025-07-24T22:00:00+00:00,Madrid,Spain,23.43,61.84,17.03,10.18,synthetic,HeatSafe synthetic generator
2025-07-24T23:00:00+00:00,Madrid,Spain,22.17,63.06,14.3,10.82,synthetic,HeatSafe synthetic generator
2025-07-25T00:00:00+00:00,Madrid,Spain,22.5,66.94,25.95,7.86,synthetic,HeatSafe synthetic generator
2025-07-25T01:00:00+00:00,Madrid,Spain,21.51,74.8,28.49,9.25,synthetic,HeatSafe synthetic generator
2025-07-25T02:00:00+00:00,Madrid,Spain,19.64,79.57,25.05,12.76,synthetic,HeatSafe synthetic generator
2025-07-25T03:00:00+00:00,Madrid,Spain,20.73,72.49,16.61,13.58,synthetic,HeatSafe synthetic generator
2025-07-25T04:00:00+00:00,Madrid,Spain,23.5,66.46,20.47,10.95,synthetic,HeatSafe synthetic generator
2025-07-25T05:00:00+00:00,Madrid,Spain,22.63,74.34,25.65,13.26,synthetic,HeatSafe synthetic generator
2025-07-25T06:00:00+00:00,Madrid,Spain,22.7,67.35,15.47,15.28,synthetic,HeatSafe synthetic generator
2025-07-25T07:00:00+00:00,Madrid,Spain,26.23,69.05,17.37,15.41,synthetic,HeatSafe synthetic generator
2025-07-25T08:00:00+00:00,Madrid,Spain,25.92,71.4,18.31,11.34,synthetic,HeatSafe synthetic generator
2025-07-25T09:00:00+00:00,Madrid,Spain,27.54,55.95,18.4,12.05,synthetic,HeatSafe synthetic generator
2025-07-25T10:00:00+00:00,Madrid,Spain,30.07,68.52,19.03,9.91,synthetic,HeatSafe synthetic generator
2025-07-25T11:00:00+00:00,Madrid,Spain,31.21,67.93,18.45,10.91,synthetic,HeatSafe synthetic generator
2025-07-25T12:00:00+00:00,Madrid,Spain,30.47,60.88,26.54,10.52,synthetic,HeatSafe synthetic generator
2025-07-25T13:00:00+00:00,Madrid,Spain,30.4,60.77,17.02,9.18,synthetic,HeatSafe synthetic generator
2025-07-25T14:00:00+00:00,Madrid,Spain,31.37,59.36,23.2,9.4,synthetic,HeatSafe synthetic generator
2025-07-25T15:00:00+00:00,Madrid,Spain,30.34,62.62,14.04,6.12,synthetic,HeatSafe synthetic generator
2025-07-25T16:00:00+00:00,Madrid,Spain,30.22,59.65,18.74,3.94,synthetic,HeatSafe synthetic generator
2025-07-25T17:00:00+00:00,Madrid,Spain,31.44,70.97,26.24,5.87,synthetic,HeatSafe synthetic generator
2025-07-25T18:00:00+00:00,Madrid,Spain,29.16,70.95,23.22,3.89,synthetic,HeatSafe synthetic generator
2025-07-25T19:00:00+00:00,Madrid,Spain,27.91,70.95,25.93,3.31,synthetic,HeatSafe synthetic generator
2025-07-25T20:00:00+00:00,Madrid,Spain,27.23,65.62,16.45,8.54,synthetic,HeatSafe synthetic generator
2025-07-25T21:00:00+00:00,Madrid,Spain,24.29,71.84,25.14,6.52,synthetic,HeatSafe synthetic generator
2025-07-25T22:00:00+00:00,Madrid,Spain,23.82,70.85,29.95,6.33,synthetic,HeatSafe synthetic generator
2025-07-25T23:00:00+00:00,Madrid,Spain,20.95,64.75,25.36,9.11,synthetic,HeatSafe synthetic generator
2025-07-26T00:00:00+00:00,Madrid,Spain,20.72,68.79,16.04,4.54,synthetic,HeatSafe synthetic generator
2025-07-26T01:00:00+00:00,Madrid,Spain,21.93,76.59,23.44,9.16,synthetic,HeatSafe synthetic generator
2025-07-26T02:00:00+00:00,Madrid,Spain,20.63,77.6,21.81,10.5,synthetic,HeatSafe synthetic generator
2025-07-26T03:00:00+00:00,Madrid,Spain,20.64,67.48,24.81,11.91,synthetic,HeatSafe synthetic generator
2025-07-26T04:00:00+00:00,Madrid,Spain,21.03,77.36,35.04,14.49,synthetic,HeatSafe synthetic generator
2025-07-26T05:00:00+00:00,Madrid,Spain,22.94,73.31,24.55,13.4,synthetic,HeatSafe synthetic generator
2025-07-26T06:00:00+00:00,Madrid,Spain,22.4,73.74,21.79,13.34,synthetic,HeatSafe synthetic generator
2025-07-26T07:00:00+00:00,Madrid,Spain,23.51,63.3,24.76,14.56,synthetic,HeatSafe synthetic generator
2025-07-26T08:00:00+00:00,Madrid,Spain,25.93,69.94,18.25,13.9,synthetic,HeatSafe synthetic generator
2025-07-26T09:00:00+00:00,Madrid,Spain,27.94,58.05,23.01,15.75,synthetic,HeatSafe synthetic generator
2025-07-26T10:00:00+00:00,Madrid,Spain,28.25,62.4,27.54,12.73,synthetic,HeatSafe synthetic generator
2025-07-26T11:00:00+00:00,Madrid,Spain,29.86,57.83,20.3,6.1,synthetic,HeatSafe synthetic generator
2025-07-26T12:00:00+00:00,Madrid,Spain,31.11,56.22,21.78,10.77,synthetic,HeatSafe synthetic generator
2025-07-26T13:00:00+00:00,Madrid,Spain,31.0,66.24,24.62,9.14,synthetic,HeatSafe synthetic generator
2025-07-26T14:00:00+00:00,Madrid,Spain,30.94,66.89,19.59,6.43,synthetic,HeatSafe synthetic generator
2025-07-26T15:00:00+00:00,Madrid,Spain,31.03,58.43,19.39,11.14,synthetic,HeatSafe synthetic generator
2025-07-26T16:00:00+00:00,Madrid,Spain,31.4,69.96,28.73,8.62,synthetic,HeatSafe synthetic generator
2025-07-26T17:00:00+00:00,Madrid,Spain,30.79,54.96,25.82,5.22,synthetic,HeatSafe synthetic generator
2025-07-26T18:00:00+00:00,Madrid,Spain,28.35,62.52,32.27,5.1,synthetic,HeatSafe synthetic generator
2025-07-26T19:00:00+00:00,Madrid,Spain,26.81,62.13,30.55,10.06,synthetic,HeatSafe synthetic generator
2025-07-26T20:00:00+00:00,Madrid,Spain,26.02,62.17,32.04,3.68,synthetic,HeatSafe synthetic generator
2025-07-26T21:00:00+00:00,Madrid,Spain,24.39,71.3,27.94,7.76,synthetic,HeatSafe synthetic generator
2025-07-26T22:00:00+00:00,Madrid,Spain,23.2,70.91,31.5,8.86,synthetic,HeatSafe synthetic generator
2025-07-26T23:00:00+00:00,Madrid,Spain,22.6,70.19,32.11,5.05,synthetic,HeatSafe synthetic generator
2025-07-27T00:00:00+00:00,Madrid,Spain,22.87,78.0,28.3,10.55,synthetic,HeatSafe synthetic generator
2025-07-27T01:00:00+00:00,Madrid,Spain,20.97,69.81,27.17,10.22,synthetic,HeatSafe synthetic generator
2025-07-27T02:00:00+00:00,Madrid,Spain,20.16,72.34,32.66,14.35,synthetic,HeatSafe synthetic generator
2025-07-27T03:00:00+00:00,Madrid,Spain,20.28,69.88,28.56,12.53,synthetic,HeatSafe synthetic generator
2025-07-27T04:00:00+00:00,Madrid,Spain,22.54,79.58,30.61,13.3,synthetic,HeatSafe synthetic generator
2025-07-27T05:00:00+00:00,Madrid,Spain,23.16,69.3,29.0,13.05,synthetic,HeatSafe synthetic generator
2025-07-27T06:00:00+00:00,Madrid,Spain,23.64,70.58,21.35,13.18,synthetic,HeatSafe synthetic generator
2025-07-27T07:00:00+00:00,Madrid,Spain,24.4,70.2,22.95,14.16,synthetic,HeatSafe synthetic generator
2025-07-27T08:00:00+00:00,Madrid,Spain,26.02,59.23,31.04,13.03,synthetic,HeatSafe synthetic generator
2025-07-27T09:00:00+00:00,Madrid,Spain,26.28,64.02,26.82,14.86,synthetic,HeatSafe synthetic generator
2025-07-27T10:00:00+00:00,Madrid,Spain,27.99,60.61,27.74,11.21,synthetic,HeatSafe synthetic generator
2025-07-27T11:00:00+00:00,Madrid,Spain,30.34,58.69,25.61,10.39,synthetic,HeatSafe synthetic generator
2025-07-27T12:00:00+00:00,Madrid,Spain,30.75,60.37,24.79,9.23,synthetic,HeatSafe synthetic generator
2025-07-27T13:00:00+00:00,Madrid,Spain,30.86,62.84,23.77,12.3,synthetic,HeatSafe synthetic generator
2025-07-27T14:00:00+00:00,Madrid,Spain,31.55,61.45,30.82,7.33,synthetic,HeatSafe synthetic generator
2025-07-27T15:00:00+00:00,Madrid,Spain,31.87,62.11,23.34,8.37,synthetic,HeatSafe synthetic generator
2025-07-27T16:00:00+00:00,Madrid,Spain,29.7,63.89,29.28,8.37,synthetic,HeatSafe synthetic generator
2025-07-27T17:00:00+00:00,Madrid,Spain,29.84,65.42,30.14,3.79,synthetic,HeatSafe synthetic generator
2025-07-27T18:00:00+00:00,Madrid,Spain,28.29,64.71,32.36,7.46,synthetic,HeatSafe synthetic generator
2025-07-27T19:00:00+00:00,Madrid,Spain,25.7,65.15,34.31,5.24,synthetic,HeatSafe synthetic generator
2025-07-27T20:00:00+00:00,Madrid,Spain,24.59,63.92,29.27,8.95,synthetic,HeatSafe synthetic generator
2025-07-27T21:00:00+00:00,Madrid,Spain,25.15,64.79,26.67,5.72,synthetic,HeatSafe synthetic generator
2025-07-27T22:00:00+00:00,Madrid,Spain,24.26,68.36,32.48,7.94,synthetic,HeatSafe synthetic generator
2025-07-27T23:00:00+00:00,Madrid,Spain,24.02,79.83,33.39,7.23,synthetic,HeatSafe synthetic generator
2025-07-28T00:00:00+00:00,Madrid,Spain,19.46,74.96,35.8,9.32,synthetic,HeatSafe synthetic generator
2025-07-28T01:00:00+00:00,Madrid,Spain,20.12,76.5,39.86,8.48,synthetic,HeatSafe synthetic generator
2025-07-28T02:00:00+00:00,Madrid,Spain,21.02,78.77,36.64,12.6,synthetic,HeatSafe synthetic generator
2025-07-28T03:00:00+00:00,Madrid,Spain,19.62,76.81,31.82,14.29,synthetic,HeatSafe synthetic generator
2025-07-28T04:00:00+00:00,Madrid,Spain,21.15,81.56,29.75,13.9,synthetic,HeatSafe synthetic generator
2025-07-28T05:00:00+00:00,Madrid,Spain,23.44,75.34,32.32,12.54,synthetic,HeatSafe synthetic generator
2025-07-28T06:00:00+00:00,Madrid,Spain,23.18,68.69,34.57,11.83,synthetic,HeatSafe synthetic generator
2025-07-28T07:00:00+00:00,Madrid,Spain,25.19,66.18,32.53,14.38,synthetic,HeatSafe synthetic generator
2025-07-28T08:00:00+00:00,Madrid,Spain,25.46,60.83,33.71,9.64,synthetic,HeatSafe synthetic generator
2025-07-28T09:00:00+00:00,Madrid,Spain,28.21,64.54,33.37,10.93,synthetic,HeatSafe synthetic generator
2025-07-28T10:00:00+00:00,Madrid,Spain,27.34,58.51,37.56,11.73,synthetic,HeatSafe synthetic generator
2025-07-28T11:00:00+00:00,Madrid,Spain,29.73,63.18,34.45,12.78,synthetic,HeatSafe synthetic generator
2025-07-28T12:00:00+00:00,Madrid,Spain,30.67,65.74,35.13,11.2,synthetic,HeatSafe synthetic generator
2025-07-28T13:00:00+00:00,Madrid,Spain,30.85,57.11,30.83,11.48,synthetic,HeatSafe synthetic generator
2025-07-28T14:00:00+00:00,Madrid,Spain,31.32,65.54,31.27,10.42,synthetic,HeatSafe synthetic generator
2025-07-28T15:00:00+00:00,Madrid,Spain,29.13,61.79,27.69,6.87,synthetic,HeatSafe synthetic generator
2025-07-28T16:00:00+00:00,Madrid,Spain,29.34,56.44,33.22,6.85,synthetic,HeatSafe synthetic generator
2025-07-28T17:00:00+00:00,Madrid,Spain,30.65,63.61,31.28,8.85,synthetic,HeatSafe synthetic generator
2025-07-28T18:00:00+00:00,Madrid,Spain,28.85,66.09,33.76,2.94,synthetic,HeatSafe synthetic generator
2025-07-28T19:00:00+00:00,Madrid,Spain,27.69,62.58,39.34,6.86,synthetic,HeatSafe synthetic generator
2025-07-28T20:00:00+00:00,Madrid,Spain,25.74,62.75,41.06,5.55,synthetic,HeatSafe synthetic generator
2025-07-28T21:00:00+00:00,Madrid,Spain,24.74,66.3,29.2,5.07,synthetic,HeatSafe synthetic generator
2025-07-28T22:00:00+00:00,Madrid,Spain,23.13,68.83,36.13,7.29,synthetic,HeatSafe synthetic generator
2025-07-28T23:00:00+00:00,Madrid,Spain,20.76,61.4,28.3,10.76,synthetic,HeatSafe synthetic generator
2025-07-29T00:00:00+00:00,Madrid,Spain,22.21,70.58,30.6,10.33,synthetic,HeatSafe synthetic generator
2025-07-29T01:00:00+00:00,Madrid,Spain,21.3,76.51,35.44,10.68,synthetic,HeatSafe synthetic generator
2025-07-29T02:00:00+00:00,Madrid,Spain,20.08,78.87,40.78,10.31,synthetic,HeatSafe synthetic generator
2025-07-29T03:00:00+00:00,Madrid,Spain,20.27,75.74,28.46,10.18,synthetic,HeatSafe synthetic generator
2025-07-29T04:00:00+00:00,Madrid,Spain,22.06,77.44,35.07,12.57,synthetic,HeatSafe synthetic generator
2025-07-29T05:00:00+00:00,Madrid,Spain,21.56,66.99,25.51,12.63,synthetic,HeatSafe synthetic generator
2025-07-29T06:00:00+00:00,Madrid,Spain,22.61,79.2,35.96,14.39,synthetic,HeatSafe synthetic generator
2025-07-29T07:00:00+00:00,Madrid,Spain,25.08,70.65,27.81,12.93,synthetic,HeatSafe synthetic generator
2025-07-29T08:00:00+00:00,Madrid,Spain,26.15,66.5,25.51,18.14,synthetic,HeatSafe synthetic generator
2025-07-29T09:00:00+00:00,Madrid,Spain,25.76,61.52,43.42,13.85,synthetic,HeatSafe synthetic generator
2025-07-29T10:00:00+00:00,Madrid,Spain,27.15,64.34,32.72,12.74,synthetic,HeatSafe synthetic generator
2025-07-29T11:00:00+00:00,Madrid,Spain,29.46,68.82,31.05,7.89,synthetic,HeatSafe synthetic generator
2025-07-29T12:00:00+00:00,Madrid,Spain,30.07,71.77,33.05,13.19,synthetic,HeatSafe synthetic generator
2025-07-29T13:00:00+00:00,Madrid,Spain,30.48,59.5,31.42,6.63,synthetic,HeatSafe synthetic generator
2025-07-29T14:00:00+00:00,Madrid,Spain,32.48,56.85,29.76,5.38,synthetic,HeatSafe synthetic generator
2025-07-29T15:00:00+00:00,Madrid,Spain,30.11,68.0,28.14,6.72,synthetic,HeatSafe synthetic generator
2025-07-29T16:00:00+00:00,Madrid,Spain,28.9,56.85,31.03,4.19,synthetic,HeatSafe synthetic generator
2025-07-29T17:00:00+00:00,Madrid,Spain,28.19,64.62,28.67,4.38,synthetic,HeatSafe synthetic generator
2025-07-29T18:00:00+00:00,Madrid,Spain,28.77,68.49,30.2,5.91,synthetic,HeatSafe synthetic generator
2025-07-29T19:00:00+00:00,Madrid,Spain,27.11,65.03,27.64,8.07,synthetic,HeatSafe synthetic generator
2025-07-29T20:00:00+00:00,Madrid,Spain,25.67,74.36,26.12,9.6,synthetic,HeatSafe synthetic generator
2025-07-29T21:00:00+00:00,Madrid,Spain,24.79,69.8,28.98,7.48,synthetic,HeatSafe synthetic generator
2025-07-29T22:00:00+00:00,Madrid,Spain,23.12,76.39,36.93,9.12,synthetic,HeatSafe synthetic generator
2025-07-29T23:00:00+00:00,Madrid,Spain,21.42,69.53,30.34,9.36,synthetic,HeatSafe synthetic generator
2025-07-30T00:00:00+00:00,Madrid,Spain,20.84,77.01,27.42,11.64,synthetic,HeatSafe synthetic generator
2025-07-30T01:00:00+00:00,Madrid,Spain,19.49,64.53,27.57,12.66,synthetic,HeatSafe synthetic generator
2025-07-30T02:00:00+00:00,Madrid,Spain,20.44,66.43,31.78,11.05,synthetic,HeatSafe synthetic generator
2025-07-30T03:00:00+00:00,Madrid,Spain,20.55,71.55,29.36,14.08,synthetic,HeatSafe synthetic generator
2025-07-30T04:00:00+00:00,Madrid,Spain,20.92,60.66,28.49,14.97,synthetic,HeatSafe synthetic generator
2025-07-30T05:00:00+00:00,Madrid,Spain,22.02,70.45,34.68,15.38,synthetic,HeatSafe synthetic generator
2025-07-30T06:00:00+00:00,Madrid,Spain,22.43,76.58,25.26,18.0,synthetic,HeatSafe synthetic generator
2025-07-30T07:00:00+00:00,Madrid,Spain,23.83,69.04,24.98,13.49,synthetic,HeatSafe synthetic generator
2025-07-30T08:00:00+00:00,Madrid,Spain,25.08,78.28,34.01,12.61,synthetic,HeatSafe synthetic generator
2025-07-30T09:00:00+00:00,Madrid,Spain,27.33,58.83,23.66,13.65,synthetic,HeatSafe synthetic generator
2025-07-30T10:00:00+00:00,Madrid,Spain,28.51,67.59,27.81,15.39,synthetic,HeatSafe synthetic generator
2025-07-30T11:00:00+00:00,Madrid,Spain,29.22,64.34,27.98,8.15,synthetic,HeatSafe synthetic generator
2025-07-30T12:00:00+00:00,Madrid,Spain,29.83,63.65,26.2,10.82,synthetic,HeatSafe synthetic generator
2025-07-30T13:00:00+00:00,Madrid,Spain,29.32,51.28,25.13,10.48,synthetic,HeatSafe synthetic generator
2025-07-30T14:00:00+00:00,Madrid,Spain,30.8,60.05,27.13,5.6,synthetic,HeatSafe synthetic generator
2025-07-30T15:00:00+00:00,Madrid,Spain,29.11,66.76,24.03,4.65,synthetic,HeatSafe synthetic generator
2025-07-30T16:00:00+00:00,Madrid,Spain,29.6,61.4,23.8,7.66,synthetic,HeatSafe synthetic generator
2025-07-30T17:00:00+00:00,Madrid,Spain,29.38,63.62,23.47,8.07,synthetic,HeatSafe synthetic generator
2025-07-30T18:00:00+00:00,Madrid,Spain,26.71,60.67,26.96,4.94,synthetic,HeatSafe synthetic generator
2025-07-30T19:00:00+00:00,Madrid,Spain,26.8,67.49,20.79,7.65,synthetic,HeatSafe synthetic generator
2025-07-30T20:00:00+00:00,Madrid,Spain,23.01,68.4,28.16,6.58,synthetic,HeatSafe synthetic generator
2025-07-30T21:00:00+00:00,Madrid,Spain,24.59,70.95,28.48,7.46,synthetic,HeatSafe synthetic generator
2025-07-30T22:00:00+00:00,Madrid,Spain,23.37,63.49,20.29,8.0,synthetic,HeatSafe synthetic generator
2025-07-30T23:00:00+00:00,Madrid,Spain,22.01,61.3,25.21,9.02,synthetic,HeatSafe synthetic generator
2025-07-31T00:00:00+00:00,Madrid,Spain,19.86,75.08,31.17,10.79,synthetic,HeatSafe synthetic generator
2025-07-31T01:00:00+00:00,Madrid,Spain,20.03,69.33,21.13,9.46,synthetic,HeatSafe synthetic generator
2025-07-31T02:00:00+00:00,Madrid,Spain,19.11,72.79,30.96,12.04,synthetic,HeatSafe synthetic generator
2025-07-31T03:00:00+00:00,Madrid,Spain,20.79,78.07,25.33,13.6,synthetic,HeatSafe synthetic generator
2025-07-31T04:00:00+00:00,Madrid,Spain,21.81,79.03,21.83,15.69,synthetic,HeatSafe synthetic generator
2025-07-31T05:00:00+00:00,Madrid,Spain,21.52,76.13,21.65,13.69,synthetic,HeatSafe synthetic generator
2025-07-31T06:00:00+00:00,Madrid,Spain,23.45,68.31,22.58,11.4,synthetic,HeatSafe synthetic generator
2025-07-31T07:00:00+00:00,Madrid,Spain,22.79,60.21,21.61,15.49,synthetic,HeatSafe synthetic generator
2025-07-31T08:00:00+00:00,Madrid,Spain,25.61,58.08,22.59,13.31,synthetic,HeatSafe synthetic generator
2025-07-31T09:00:00+00:00,Madrid,Spain,26.91,77.13,22.42,11.0,synthetic,HeatSafe synthetic generator
2025-07-31T10:00:00+00:00,Madrid,Spain,28.81,59.77,23.74,12.82,synthetic,HeatSafe synthetic generator
2025-07-31T11:00:00+00:00,Madrid,Spain,28.71,69.47,25.09,9.19,synthetic,HeatSafe synthetic generator
2025-07-31T12:00:00+00:00,Madrid,Spain,29.94,58.14,17.94,13.23,synthetic,HeatSafe synthetic generator
2025-07-31T13:00:00+00:00,Madrid,Spain,30.74,66.48,29.46,6.61,synthetic,HeatSafe synthetic generator
2025-07-31T14:00:00+00:00,Madrid,Spain,29.5,47.92,13.26,8.91,synthetic,HeatSafe synthetic generator
2025-07-31T15:00:00+00:00,Madrid,Spain,30.11,60.73,22.11,9.19,synthetic,HeatSafe synthetic generator
2025-07-31T16:00:00+00:00,Madrid,Spain,30.5,57.44,24.11,9.01,synthetic,HeatSafe synthetic generator
2025-07-31T17:00:00+00:00,Madrid,Spain,29.19,63.38,19.46,4.46,synthetic,HeatSafe synthetic generator
2025-07-31T18:00:00+00:00,Madrid,Spain,27.15,61.38,25.65,7.44,synthetic,HeatSafe synthetic generator
2025-07-31T19:00:00+00:00,Madrid,Spain,27.06,65.36,22.62,6.55,synthetic,HeatSafe synthetic generator
2025-07-31T20:00:00+00:00,Madrid,Spain,24.32,66.85,21.92,6.34,synthetic,HeatSafe synthetic generator
2025-07-31T21:00:00+00:00,Madrid,Spain,23.34,63.48,16.96,7.97,synthetic,HeatSafe synthetic generator
2025-07-31T22:00:00+00:00,Madrid,Spain,23.06,71.62,17.21,8.21,synthetic,HeatSafe synthetic generator
2025-07-31T23:00:00+00:00,Madrid,Spain,21.37,69.42,26.34,11.78,synthetic,HeatSafe synthetic generator
2025-08-01T00:00:00+00:00,Madrid,Spain,20.15,70.97,17.77,9.84,synthetic,HeatSafe synthetic generator
2025-08-01T01:00:00+00:00,Madrid,Spain,20.56,70.92,21.32,12.16,synthetic,HeatSafe synthetic generator
2025-08-01T02:00:00+00:00,Madrid,Spain,20.03,73.21,28.89,12.6,synthetic,HeatSafe synthetic generator
2025-08-01T03:00:00+00:00,Madrid,Spain,19.58,73.33,26.73,11.41,synthetic,HeatSafe synthetic generator
2025-08-01T04:00:00+00:00,Madrid,Spain,19.09,68.83,23.0,14.66,synthetic,HeatSafe synthetic generator
2025-08-01T05:00:00+00:00,Madrid,Spain,21.43,67.19,20.58,15.7,synthetic,HeatSafe synthetic generator
2025-08-01T06:00:00+00:00,Madrid,Spain,22.17,64.16,16.02,15.88,synthetic,HeatSafe synthetic generator
2025-08-01T07:00:00+00:00,Madrid,Spain,24.57,71.7,28.1,13.16,synthetic,HeatSafe synthetic generator
2025-08-01T08:00:00+00:00,Madrid,Spain,26.21,70.43,23.44,16.36,synthetic,HeatSafe synthetic generator
2025-08-01T09:00:00+00:00,Madrid,Spain,25.73,67.77,23.68,11.6,synthetic,HeatSafe synthetic generator
2025-08-01T10:00:00+00:00,Madrid,Spain,28.11,68.78,23.02,12.23,synthetic,HeatSafe synthetic generator
2025-08-01T11:00:00+00:00,Madrid,Spain,28.69,71.58,24.85,7.72,synthetic,HeatSafe synthetic generator
2025-08-01T12:00:00+00:00,Madrid,Spain,30.2,65.12,19.3,12.05,synthetic,HeatSafe synthetic generator
2025-08-01T13:00:00+00:00,Madrid,Spain,31.37,52.33,19.94,7.58,synthetic,HeatSafe synthetic generator
2025-08-01T14:00:00+00:00,Madrid,Spain,30.77,54.32,21.33,7.93,synthetic,HeatSafe synthetic generator
2025-08-01T15:00:00+00:00,Madrid,Spain,29.12,70.54,25.88,5.92,synthetic,HeatSafe synthetic generator
2025-08-01T16:00:00+00:00,Madrid,Spain,30.35,54.15,15.34,9.61,synthetic,HeatSafe synthetic generator
2025-08-01T17:00:00+00:00,Madrid,Spain,27.25,52.57,17.37,8.29,synthetic,HeatSafe synthetic generator
2025-08-01T18:00:00+00:00,Madrid,Spain,27.61,67.95,25.33,9.15,synthetic,HeatSafe synthetic generator
2025-08-01T19:00:00+00:00,Madrid,Spain,25.47,60.7,20.28,5.77,synthetic,HeatSafe synthetic generator
2025-08-01T20:00:00+00:00,Madrid,Spain,24.87,67.51,25.81,6.61,synthetic,HeatSafe synthetic generator
2025-08-01T21:00:00+00:00,Madrid,Spain,24.59,72.32,20.7,9.36,synthetic,HeatSafe synthetic generator
2025-08-01T22:00:00+00:00,Madrid,Spain,22.43,71.21,23.4,7.39,synthetic,HeatSafe synthetic generator
2025-08-01T23:00:00+00:00,Madrid,Spain,21.18,71.64,19.15,9.64,synthetic,HeatSafe synthetic generator
2025-08-02T00:00:00+00:00,Madrid,Spain,19.64,71.73,23.65,11.74,synthetic,HeatSafe synthetic generator
2025-08-02T01:00:00+00:00,Madrid,Spain,21.05,72.76,24.18,9.52,synthetic,HeatSafe synthetic generator
2025-08-02T02:00:00+00:00,Madrid,Spain,21.16,65.25,26.61,13.16,synthetic,HeatSafe synthetic generator
2025-08-02T03:00:00+00:00,Madrid,Spain,19.68,81.59,21.4,9.24,synthetic,HeatSafe synthetic generator
2025-08-02T04:00:00+00:00,Madrid,Spain,21.25,79.5,24.56,15.71,synthetic,HeatSafe synthetic generator
2025-08-02T05:00:00+00:00,Madrid,Spain,20.03,67.36,28.62,12.63,synthetic,HeatSafe synthetic generator
2025-08-02T06:00:00+00:00,Madrid,Spain,22.59,68.56,32.48,11.15,synthetic,HeatSafe synthetic generator
2025-08-02T07:00:00+00:00,Madrid,Spain,23.7,62.11,24.74,12.52,synthetic,HeatSafe synthetic generator
2025-08-02T08:00:00+00:00,Madrid,Spain,25.63,62.87,19.86,11.63,synthetic,HeatSafe synthetic generator
2025-08-02T09:00:00+00:00,Madrid,Spain,26.87,71.32,22.9,12.66,synthetic,HeatSafe synthetic generator
2025-08-02T10:00:00+00:00,Madrid,Spain,26.63,65.09,34.23,10.1,synthetic,HeatSafe synthetic generator
2025-08-02T11:00:00+00:00,Madrid,Spain,29.23,64.52,17.23,12.14,synthetic,HeatSafe synthetic generator
2025-08-02T12:00:00+00:00,Madrid,Spain,29.84,62.01,17.21,8.72,synthetic,HeatSafe synthetic generator
2025-08-02T13:00:00+00:00,Madrid,Spain,29.68,67.24,21.22,10.21,synthetic,HeatSafe synthetic generator
2025-08-02T14:00:00+00:00,Madrid,Spain,30.36,59.0,24.4,10.67,synthetic,HeatSafe synthetic generator
2025-08-02T15:00:00+00:00,Madrid,Spain,29.45,51.43,22.41,3.62,synthetic,HeatSafe synthetic generator
2025-08-02T16:00:00+00:00,Madrid,Spain,29.61,60.8,25.42,6.98,synthetic,HeatSafe synthetic generator
2025-08-02T17:00:00+00:00,Madrid,Spain,28.97,58.83,26.49,2.68,synthetic,HeatSafe synthetic generator
2025-08-02T18:00:00+00:00,Madrid,Spain,28.75,57.85,18.42,5.73,synthetic,HeatSafe synthetic generator
2025-08-02T19:00:00+00:00,Madrid,Spain,26.41,69.3,26.01,11.31,synthetic,HeatSafe synthetic generator
2025-08-02T20:00:00+00:00,Madrid,Spain,24.64,65.09,25.45,4.44,synthetic,HeatSafe synthetic generator
2025-08-02T21:00:00+00:00,Madrid,Spain,22.81,69.59,33.72,7.68,synthetic,HeatSafe synthetic generator
2025-08-02T22:00:00+00:00,Madrid,Spain,23.66,81.02,25.86,7.49,synthetic,HeatSafe synthetic generator
2025-08-02T23:00:00+00:00,Madrid,Spain,21.29,63.38,24.35,7.11,synthetic,HeatSafe synthetic generator
2025-08-03T00:00:00+00:00,Madrid,Spain,21.33,65.67,26.24,14.47,synthetic,HeatSafe synthetic generator
2025-08-03T01:00:00+00:00,Madrid,Spain,21.39,65.54,25.89,10.78,synthetic,HeatSafe synthetic generator
2025-08-03T02:00:00+00:00,Madrid,Spain,21.72,71.22,27.07,15.11,synthetic,HeatSafe synthetic generator
2025-08-03T03:00:00+00:00,Madrid,Spain,21.64,75.25,32.89,15.04,synthetic,HeatSafe synthetic generator
2025-08-03T04:00:00+00:00,Madrid,Spain,20.66,69.2,25.63,12.92,synthetic,HeatSafe synthetic generator
2025-08-03T05:00:00+00:00,Madrid,Spain,22.56,72.66,29.41,13.81,synthetic,HeatSafe synthetic generator
2025-08-03T06:00:00+00:00,Madrid,Spain,23.09,71.94,25.79,15.43,synthetic,HeatSafe synthetic generator
2025-08-03T07:00:00+00:00,Madrid,Spain,24.01,61.63,24.68,10.94,synthetic,HeatSafe synthetic generator
2025-08-03T08:00:00+00:00,Madrid,Spain,26.65,69.77,30.22,15.85,synthetic,HeatSafe synthetic generator
2025-08-03T09:00:00+00:00,Madrid,Spain,25.33,63.96,27.82,12.29,synthetic,HeatSafe synthetic generator
2025-08-03T10:00:00+00:00,Madrid,Spain,27.71,64.76,27.75,13.56,synthetic,HeatSafe synthetic generator
